"id","user_id","user_type","balance","total_expense","total_recharge","freeze_price","creator","create_time","updater","update_time","deleted","tenant_id"
"2071895847941828610","2071895847723724802","1","0","0","0","0",,"30/6/2026 17:57:19",,"30/6/2026 17:57:19","0","1"
"2071895890056835073","2071895889889062913","1","0","0","0","0",,"30/6/2026 17:57:29",,"30/6/2026 17:57:29","0","1"
"2071895924508848130","2071895924311715841","1","0","0","0","0",,"30/6/2026 17:57:37",,"30/6/2026 17:57:37","0","1"
"2071896426176966657","2071896425988222978","1","0","0","0","0",,"30/6/2026 17:59:37",,"30/6/2026 17:59:37","0","1"
"2071896462117957634","2071896461904048129","1","0","0","0","0",,"30/6/2026 17:59:45",,"30/6/2026 17:59:45","0","1"
"2071896509475844098","2071896509316460546","1","0","0","0","0",,"30/6/2026 17:59:56",,"30/6/2026 17:59:56","0","1"
"2071896690069991425","2071896689872859137","1","0","0","0","0",,"30/6/2026 18:00:40",,"30/6/2026 18:00:40","0","1"
"2071896919158681602","2071896918944772098","1","0","0","0","0",,"30/6/2026 18:01:34",,"30/6/2026 18:01:34","0","1"
"2071897023047397377","2071897022862848001","1","0","0","0","0",,"30/6/2026 18:01:59",,"30/6/2026 18:01:59","0","1"
"2071897107646509057","2071897107457765378","1","0","0","0","0",,"30/6/2026 18:02:19",,"30/6/2026 18:02:19","0","1"
"2071897118220349442","2071897118065160193","1","0","0","0","0",,"30/6/2026 18:02:22",,"30/6/2026 18:02:22","0","1"
"2071897245509087234","2071897245345509377","1","0","0","0","0",,"30/6/2026 18:02:52",,"30/6/2026 18:02:52","0","1"
"2071897315918868482","2071897315721736194","1","0","0","0","0",,"30/6/2026 18:03:09",,"30/6/2026 18:03:09","0","1"
"2071897355483738114","2071897355324354562","1","0","0","0","0",,"30/6/2026 18:03:18",,"30/6/2026 18:03:18","0","1"
"2071897461272473602","2071897461100507137","1","0","0","0","0",,"30/6/2026 18:03:43",,"30/6/2026 18:03:43","0","1"
"2071897632395882497","2071897632194555906","1","0","0","0","0",,"30/6/2026 18:04:24",,"30/6/2026 18:04:24","0","1"
"2071897686393352193","2071897686229774337","1","0","0","0","0",,"30/6/2026 18:04:37",,"30/6/2026 18:04:37","0","1"
"2071897776612831233","2071897776403116034","1","0","0","0","0",,"30/6/2026 18:04:59",,"30/6/2026 18:04:59","0","1"
"2071897885144641538","2071897884934926337","1","0","0","0","0",,"30/6/2026 18:05:24",,"30/6/2026 18:05:24","0","1"
"2071897940928884737","2071897940719169537","1","0","0","0","0",,"30/6/2026 18:05:38",,"30/6/2026 18:05:38","0","1"
"2071898152242114561","2071898152086925314","1","0","0","0","0",,"30/6/2026 18:06:28",,"30/6/2026 18:06:28","0","1"
"2071898164376236034","2071898164221046786","1","0","0","0","0",,"30/6/2026 18:06:31",,"30/6/2026 18:06:31","0","1"
"2071898169413595138","2071898169270988802","1","0","0","0","0",,"30/6/2026 18:06:32",,"30/6/2026 18:06:32","0","1"
"2071898209091710977","2071898208932327426","1","0","0","0","0",,"30/6/2026 18:06:42",,"30/6/2026 18:06:42","0","1"
"2071898292826796034","2071898289173557249","1","200","0","200","0",,"30/6/2026 18:07:02",,"30/6/2026 20:53:16","0","1"
"2071898308509298689","2071898308358303745","1","0","0","0","0",,"30/6/2026 18:07:05",,"30/6/2026 18:07:05","0","1"
"2071898560662466561","2071898560515665921","1","0","0","0","0",,"30/6/2026 18:08:06",,"30/6/2026 18:08:06","0","1"
"2071898612294348801","2071898612130770945","1","0","0","0","0",,"30/6/2026 18:08:18",,"30/6/2026 18:08:18","0","1"
"2071898653079760898","2071898652920377345","1","0","0","0","0",,"30/6/2026 18:08:28",,"30/6/2026 18:08:28","0","1"
"2071898689993830402","2071898689847029762","1","0","0","0","0",,"30/6/2026 18:08:36",,"30/6/2026 18:08:36","0","1"
"2071898750450528258","2071898750295339010","1","0","0","0","0",,"30/6/2026 18:08:51",,"30/6/2026 18:08:51","0","1"
"2071898754800021505","2071898754636443650","1","0","0","0","0",,"30/6/2026 18:08:52",,"30/6/2026 18:08:52","0","1"
"2071898835586510849","2071898835439710209","1","0","0","0","0",,"30/6/2026 18:09:11",,"30/6/2026 18:09:11","0","1"
"2071898915508973569","2071898915349590017","1","0","0","0","0",,"30/6/2026 18:09:30",,"30/6/2026 18:09:30","0","1"
"2071899117208858626","2071899117041086466","1","0","0","0","0",,"30/6/2026 18:10:18",,"30/6/2026 18:10:18","0","1"
"2071899153049186305","2071899152889802753","1","0","0","0","0",,"30/6/2026 18:10:27",,"30/6/2026 18:10:27","0","1"
"2071899156215885826","2071899156064890882","1","0","0","0","0",,"30/6/2026 18:10:28",,"30/6/2026 18:10:28","0","1"
"2071899224327188481","2071899224146833410","1","0","0","0","0",,"30/6/2026 18:10:44",,"30/6/2026 18:10:44","0","1"
"2071899265309732865","2071899265129377794","1","0","0","0","0",,"30/6/2026 18:10:54",,"30/6/2026 18:10:54","0","1"
"2071899316677373954","2071899316505407490","1","0","0","0","0",,"30/6/2026 18:11:06",,"30/6/2026 18:11:06","0","1"
"2071899322750726146","2071899322612314113","1","0","0","0","0",,"30/6/2026 18:11:07",,"30/6/2026 18:11:07","0","1"
"2071899490485137410","2071899490292199425","1","0","0","0","0",,"30/6/2026 18:11:47",,"30/6/2026 18:11:47","0","1"
"2071899491567267841","2071899491370135554","1","0","0","0","0",,"30/6/2026 18:11:47",,"30/6/2026 18:11:47","0","1"
"2071899902185435138","2071899902030245890","1","0","0","0","0",,"30/6/2026 18:13:25",,"30/6/2026 18:13:25","0","1"
"2071900138932924418","2071900138777735169","1","0","0","0","0",,"30/6/2026 18:14:22",,"30/6/2026 18:14:22","0","1"
"2071900500192522242","2071900500041527298","1","0","0","0","0",,"30/6/2026 18:15:48",,"30/6/2026 18:15:48","0","1"
"2071900502352588801","2071900502147067906","1","0","0","0","0",,"30/6/2026 18:15:48",,"30/6/2026 18:15:48","0","1"
"2071900594182680577","2071900594027491329","1","0","0","0","0",,"30/6/2026 18:16:10",,"30/6/2026 18:16:10","0","1"
"2071900695147966466","2071900695001165825","1","0","0","0","0",,"30/6/2026 18:16:34",,"30/6/2026 18:16:34","0","1"
"2071900774722301953","2071900774571307009","1","0","0","0","0",,"30/6/2026 18:16:53",,"30/6/2026 18:16:53","0","1"
"2071900898227777537","2071900898051616770","1","0","0","0","0",,"30/6/2026 18:17:23",,"30/6/2026 18:17:23","0","1"
"2071901115270426625","2071901115115237377","1","0","0","0","0",,"30/6/2026 18:18:15",,"30/6/2026 18:18:15","0","1"
"2071901290969821186","2071901290823020545","1","0","0","0","0",,"30/6/2026 18:18:56",,"30/6/2026 18:18:56","0","1"
"2071901346116530177","2071901345957146626","1","80","0","80","0",,"30/6/2026 18:19:10",,"30/6/2026 18:54:05","0","1"
"2071901485157707778","2071901484994129921","1","0","0","0","0",,"30/6/2026 18:19:43",,"30/6/2026 18:19:43","0","1"
"2071901612131872769","2071901611989266433","1","0","0","0","0",,"30/6/2026 18:20:13",,"30/6/2026 18:20:13","0","1"
"2071901780319268865","2071901780159885313","1","0","0","0","0",,"30/6/2026 18:20:53",,"30/6/2026 18:20:53","0","1"
"2071901781959241729","2071901781829218305","1","0","0","0","0",,"30/6/2026 18:20:54",,"30/6/2026 18:20:54","0","1"
"2071901922736861186","2071901922569089025","1","0","0","0","0",,"30/6/2026 18:21:27",,"30/6/2026 18:21:27","0","1"
"2071901979540320258","2071901979397713921","1","0","0","0","0",,"30/6/2026 18:21:41",,"30/6/2026 18:21:41","0","1"
"2071902038977802241","2071902038801641473","1","0","0","0","0",,"30/6/2026 18:21:55",,"30/6/2026 18:21:55","0","1"
"2071902148625297409","2071902148449136642","1","0","0","0","0",,"30/6/2026 18:22:21",,"30/6/2026 18:22:21","0","1"
"2071902273342926849","2071902273162571777","1","0","0","0","0",,"30/6/2026 18:22:51",,"30/6/2026 18:22:51","0","1"
"2071902285477048321","2071902285330247681","1","0","0","0","0",,"30/6/2026 18:22:54",,"30/6/2026 18:22:54","0","1"
"2071902386895319042","2071902386752712706","1","0","0","0","0",,"30/6/2026 18:23:18",,"30/6/2026 18:23:18","0","1"
"2071902738000506882","2071902737836929025","1","0","0","0","0",,"30/6/2026 18:24:41",,"30/6/2026 18:24:41","0","1"
"2071902836713451521","2071902836537290754","1","0","0","0","0",,"30/6/2026 18:25:05",,"30/6/2026 18:25:05","0","1"
"2071902932725264385","2071902932532326401","1","0","0","0","0",,"30/6/2026 18:25:28",,"30/6/2026 18:25:28","0","1"
"2071903051956744193","2071903051759611905","1","0","0","0","0",,"30/6/2026 18:25:56",,"30/6/2026 18:25:56","0","1"
"2071903327681900546","2071903327421853697","1","0","0","0","0",,"30/6/2026 18:27:02",,"30/6/2026 18:27:02","0","1"
"2071903510100570113","2071903509907632130","1","0","0","0","0",,"30/6/2026 18:27:46",,"30/6/2026 18:27:46","0","1"
"2071903538730889218","2071903538588282882","1","0","0","0","0",,"30/6/2026 18:27:52",,"30/6/2026 18:27:52","0","1"
"2071903751340158978","2071903751184969730","1","0","0","0","0",,"30/6/2026 18:28:43",,"30/6/2026 18:28:43","0","1"
"2071903827751989250","2071903827600994305","1","0","0","0","0",,"30/6/2026 18:29:01",,"30/6/2026 18:29:01","0","1"
"2071903888598757377","2071903888443568130","1","0","0","0","0",,"30/6/2026 18:29:16",,"30/6/2026 18:29:16","0","1"
"2071903935826620418","2071903935688208385","1","0","0","0","0",,"30/6/2026 18:29:27",,"30/6/2026 18:29:27","0","1"
"2071903961789362177","2071903961642561538","1","0","0","0","0",,"30/6/2026 18:29:33",,"30/6/2026 18:29:33","0","1"
"2071904340098805761","2071904339910062082","1","0","0","0","0",,"30/6/2026 18:31:03",,"30/6/2026 18:31:03","0","1"
"2071904345454931969","2071904345324908546","1","0","0","0","0",,"30/6/2026 18:31:05",,"30/6/2026 18:31:05","0","1"
"2071904378199863298","2071904378053062658","1","0","0","0","0",,"30/6/2026 18:31:13",,"30/6/2026 18:31:13","0","1"
"2071904559553179650","2071904559385407489","1","0","0","0","0",,"30/6/2026 18:31:56",,"30/6/2026 18:31:56","0","1"
"2071904598828642306","2071904598681841665","1","0","0","0","0",,"30/6/2026 18:32:05",,"30/6/2026 18:32:05","0","1"
"2071904607431159809","2071904607305330690","1","0","0","0","0",,"30/6/2026 18:32:07",,"30/6/2026 18:32:07","0","1"
"2071904796506189825","2071904796351000578","1","0","0","0","0",,"30/6/2026 18:32:52",,"30/6/2026 18:32:52","0","1"
"2071904807746924546","2071904807595929602","1","0","0","0","0",,"30/6/2026 18:32:55",,"30/6/2026 18:32:55","0","1"
"2071904947148812289","2071904946997817345","1","0","0","0","0",,"30/6/2026 18:33:28",,"30/6/2026 18:33:28","0","1"
"2071904976387305473","2071904976236310530","1","0","0","0","0",,"30/6/2026 18:33:35",,"30/6/2026 18:33:35","0","1"
"2071904981139451906","2071904980992651265","1","0","0","0","0",,"30/6/2026 18:33:36",,"30/6/2026 18:33:36","0","1"
"2071905022340100098","2071905022168133633","1","0","0","0","0",,"30/6/2026 18:33:46",,"30/6/2026 18:33:46","0","1"
"2071905038991486977","2071905038857269249","1","0","0","0","0",,"30/6/2026 18:33:50",,"30/6/2026 18:33:50","0","1"
"2071905102421946370","2071905102283534338","1","0","0","0","0",,"30/6/2026 18:34:05",,"30/6/2026 18:34:05","0","1"
"2071905143438045185","2071905143299633154","1","0","0","0","0",,"30/6/2026 18:34:15",,"30/6/2026 18:34:15","0","1"
"2071905381942947841","2071905381800341505","1","0","0","0","0",,"30/6/2026 18:35:12",,"30/6/2026 18:35:12","0","1"
"2071905686713659393","2071905686571053057","1","0","0","0","0",,"30/6/2026 18:36:25",,"30/6/2026 18:36:25","0","1"
"2071905744477614081","2071905744339202049","1","0","0","0","0",,"30/6/2026 18:36:38",,"30/6/2026 18:36:38","0","1"
"2071905903622090754","2071905903479484418","1","0","0","0","0",,"30/6/2026 18:37:16",,"30/6/2026 18:37:16","0","1"
"2071906004985835522","2071906004830646273","1","0","0","0","0",,"30/6/2026 18:37:40",,"30/6/2026 18:37:40","0","1"
"2071906205079302146","2071906204924112898","1","0","0","0","0",,"30/6/2026 18:38:28",,"30/6/2026 18:38:28","0","1"
"2071906376915742722","2071906376773136385","1","0","0","0","0",,"30/6/2026 18:39:09",,"30/6/2026 18:39:09","0","1"
"2071906591865434113","2071906591714439169","1","0","0","0","0",,"30/6/2026 18:40:00",,"30/6/2026 18:40:00","0","1"
"2071906780961435649","2071906780818829313","1","0","0","0","0",,"30/6/2026 18:40:45",,"30/6/2026 18:40:45","0","1"
"2071907037539594242","2071907037396987905","1","0","0","0","0",,"30/6/2026 18:41:47",,"30/6/2026 18:41:47","0","1"
"2071907311872241665","2071907311608000514","1","0","0","0","0",,"30/6/2026 18:42:52",,"30/6/2026 18:42:52","0","1"
"2071907315793915905","2071907315672281090","1","0","0","0","0",,"30/6/2026 18:42:53",,"30/6/2026 18:42:53","0","1"
"2071907360396144642","2071907360249344001","1","0","0","0","0",,"30/6/2026 18:43:04",,"30/6/2026 18:43:04","0","1"
"2071907487533887489","2071907487403864066","1","0","0","0","0",,"30/6/2026 18:43:34",,"30/6/2026 18:43:34","0","1"
"2071907505175130114","2071907505049300993","1","0","0","0","0",,"30/6/2026 18:43:38",,"30/6/2026 18:43:38","0","1"
"2071907546975563778","2071907546828763137","1","0","0","0","0",,"30/6/2026 18:43:48",,"30/6/2026 18:43:48","0","1"
"2071907683131060225","2071907682954899457","1","0","0","0","0",,"30/6/2026 18:44:20",,"30/6/2026 18:44:20","0","1"
"2071907768803913729","2071907768657113090","1","0","0","0","0",,"30/6/2026 18:44:41",,"30/6/2026 18:44:41","0","1"
"2071907815796895745","2071907815658483714","1","0","0","0","0",,"30/6/2026 18:44:52",,"30/6/2026 18:44:52","0","1"
"2071907948378845185","2071907948232044545","1","0","0","0","0",,"30/6/2026 18:45:24",,"30/6/2026 18:45:24","0","1"
"2071908273479348226","2071908273340936193","1","0","0","0","0",,"30/6/2026 18:46:41",,"30/6/2026 18:46:41","0","1"
"2071908284497784834","2071908284363567106","1","0","0","0","0",,"30/6/2026 18:46:44",,"30/6/2026 18:46:44","0","1"
"2071908302478766081","2071908302327771137","1","0","0","0","0",,"30/6/2026 18:46:48",,"30/6/2026 18:46:48","0","1"
"2071908693140434946","2071908693002022913","1","0","0","0","0",,"30/6/2026 18:48:21",,"30/6/2026 18:48:21","0","1"
"2071908697921941506","2071908697791918081","1","0","0","0","0",,"30/6/2026 18:48:22",,"30/6/2026 18:48:22","0","1"
"2071909099811762178","2071909099677544450","1","0","0","0","0",,"30/6/2026 18:49:58",,"30/6/2026 18:49:58","0","1"
"2071909121898967041","2071909121752166401","1","0","0","0","0",,"30/6/2026 18:50:04",,"30/6/2026 18:50:04","0","1"
"2071909172482273281","2071909172331278337","1","0","0","0","0",,"30/6/2026 18:50:16",,"30/6/2026 18:50:16","0","1"
"2071909338887090178","2071909338740289538","1","0","0","0","0",,"30/6/2026 18:50:55",,"30/6/2026 18:50:55","0","1"
"2071909484282638338","2071909484102283266","1","0","0","0","0",,"30/6/2026 18:51:30",,"30/6/2026 18:51:30","0","1"
"2071909497003962370","2071909496886521857","1","0","0","0","0",,"30/6/2026 18:51:33",,"30/6/2026 18:51:33","0","1"
"2071909500485234690","2071909500367794178","1","0","0","0","0",,"30/6/2026 18:51:34",,"30/6/2026 18:51:34","0","1"
"2071909774272622593","2071909774134210561","1","0","0","0","0",,"30/6/2026 18:52:39",,"30/6/2026 18:52:39","0","1"
"2071909810817593346","2071909810570129409","1","0","0","0","0",,"30/6/2026 18:52:48",,"30/6/2026 18:52:48","0","1"
"2071909811161526274","2071909811027308546","1","0","0","0","0",,"30/6/2026 18:52:48",,"30/6/2026 18:52:48","0","1"
"2071909814365974529","2071909814223368194","1","0","0","0","0",,"30/6/2026 18:52:49",,"30/6/2026 18:52:49","0","1"
"2071909921056485378","2071909920905490434","1","0","0","0","0",,"30/6/2026 18:53:14",,"30/6/2026 18:53:14","0","1"
"2071909927834480642","2071909927717040130","1","0","0","0","0",,"30/6/2026 18:53:16",,"30/6/2026 18:53:16","0","1"
"2071909953436512257","2071909953298100225","1","0","0","0","0",,"30/6/2026 18:53:22",,"30/6/2026 18:53:22","0","1"
"2071910144055046146","2071910143925022721","1","0","0","0","0",,"30/6/2026 18:54:07",,"30/6/2026 18:54:07","0","1"
"2071910165991256065","2071910165848649730","1","0","0","0","0",,"30/6/2026 18:54:12",,"30/6/2026 18:54:12","0","1"
"2071910205635817474","2071910205505794049","1","0","0","0","0",,"30/6/2026 18:54:22",,"30/6/2026 18:54:22","0","1"
"2071910446141403137","2071910445994602497","1","0","0","0","0",,"30/6/2026 18:55:19",,"30/6/2026 18:55:19","0","1"
"2071910624386740226","2071910624252522497","1","0","0","0","0",,"30/6/2026 18:56:02",,"30/6/2026 18:56:02","0","1"
"2071910635686195202","2071910635539394562","1","0","0","0","0",,"30/6/2026 18:56:04",,"30/6/2026 18:56:04","0","1"
"2071910941648089090","2071910941518065665","1","0","0","0","0",,"30/6/2026 18:57:17",,"30/6/2026 18:57:17","0","1"
"2071911154097975298","2071911153959563266","1","0","0","0","0",,"30/6/2026 18:58:08",,"30/6/2026 18:58:08","0","1"
"2072234920694902785","2072234917817610241","2","0","0","0","0","2059530252043583489","1/7/2026 16:24:40","2059530252043583489","1/7/2026 16:24:40","0","1"
"2072284901516914690","2072284896282529793","2","0","0","0","0","-1","1/7/2026 19:43:16","-1","1/7/2026 19:43:16","0","1"
"2072517961669537793","2072517961522737153","1","0","0","0","0",,"2/7/2026 11:09:22",,"2/7/2026 11:09:22","0","1"
"2072517962298683394","2072517962206408705","1","0","0","0","0",,"2/7/2026 11:09:22",,"2/7/2026 11:09:22","0","1"
"2072517962856525826","2072517962743279618","1","0","0","0","0",,"2/7/2026 11:09:23",,"2/7/2026 11:09:23","0","1"
"2072517963364036610","2072517963305316354","1","0","0","0","0",,"2/7/2026 11:09:23",,"2/7/2026 11:09:23","0","1"
"2072517963938656257","2072517963854770178","1","0","0","0","0",,"2/7/2026 11:09:23",,"2/7/2026 11:09:23","0","1"
"2072519034006269953","2072519033872052225","1","0","0","0","0",,"2/7/2026 11:13:38",,"2/7/2026 11:13:38","0","1"
"2072519034551529474","2072519034467643394","1","0","0","0","0",,"2/7/2026 11:13:38",,"2/7/2026 11:13:38","0","1"
"2072519035126149121","2072519035054845954","1","0","0","0","0",,"2/7/2026 11:13:38",,"2/7/2026 11:13:38","0","1"
"2072519035612688386","2072519035545579521","1","0","0","0","0",,"2/7/2026 11:13:38",,"2/7/2026 11:13:38","0","1"
"2072519036078256129","2072519036015341569","1","0","0","0","0",,"2/7/2026 11:13:38",,"2/7/2026 11:13:38","0","1"
"2072957518173913090","2072957515435024386","1","13400","0","12800","0","1","3/7/2026 16:16:01","1","8/7/2026 14:47:25","0","1"
"2074388164149899265","2072957515435024400","1","0","0","0","0","2074015523647909889","7/7/2026 15:00:53","2074015523647909889","7/7/2026 15:00:53","0","1"
"2074389618638057474","2072517962743279600","1","0","0","0","0","-1","7/7/2026 15:06:40","-1","7/7/2026 15:06:40","0","1"
"2074701663971438593","2074701659722608641","2","25000","5000","0","24871","2074015523647909889","8/7/2026 11:46:37","2074015523647909889","11/7/2026 11:38:11","0","1"
"2074773926712307713","2074773922828382210","1","0","0","0","0",,"8/7/2026 16:33:46",,"8/7/2026 16:33:46","0","1"
"2074787626991087618","2074787626093506561","1","0","0","0","0",,"8/7/2026 17:28:13",,"8/7/2026 17:28:13","0","1"
"2075053860181635073","2075053860118720514","1","0","0","0","0",,"9/7/2026 11:06:08",,"9/7/2026 11:06:08","0","1"
"2075761337126744066","2075761337047052289","1","69960","40","0","0",,"11/7/2026 09:57:23",,"11/7/2026 13:59:20","0","1"
